Gene_set	Z_score(n-LEGO)	P_value(n-LEGO)	Z_score(e-LEGO)	P_value(e-LEGO)	gsSize	gsSize_net	intSize	intSize_net	overlapSize	InterestingGeneListID
657	-0.462162	0.678055	-1.403944	0.925037	78	70	180	166	0	3
658	0.856085	0.195975	10.081015	0.000000	66	45	180	166	2	3
659	-0.329558	0.629146	-0.424765	0.664524	21	17	180	166	0	3
660	3.023200	0.001251	2.061761	0.019615	24	18	180	166	1	3
661	-0.295471	0.616192	-1.126568	0.871715	30	26	180	166	0	3
662	-0.209327	0.582907	-1.826291	0.988369	10	7	180	166	0	3
663	-0.207622	0.582241	-1.204222	0.888092	10	10	180	166	0	3
664	-0.236985	0.593671	-1.460518	0.934356	13	13	180	166	0	3
665	-0.308632	0.621209	-1.319465	0.910246	25	21	180	166	0	3
666	0.441905	0.329279	-0.834762	0.798481	57	43	180	166	1	3
667	-0.422215	0.663594	9.540030	0.000000	59	39	180	166	1	3
668	-0.526081	0.700645	-1.252981	0.897765	137	120	180	166	0	3
669	9.589713	0.000000	8.339730	0.000000	124	95	180	166	9	3
670	-0.387657	0.650886	-0.801203	0.788832	133	107	180	166	2	3
671	-0.284916	0.612154	-1.029787	0.849526	15	12	180	166	0	3
672	-0.201393	0.579808	-0.224278	0.588734	12	9	180	166	0	3
673	-0.210018	0.583177	-1.862122	0.993617	10	8	180	166	0	3
674	-0.353013	0.637976	-1.278483	0.902646	43	39	180	166	0	3
675	0.128037	0.449060	-0.783186	0.783548	16	16	180	166	1	3
676	-0.266121	0.604934	-1.420172	0.927755	15	12	180	166	0	3
677	-0.207043	0.582015	-0.245637	0.597024	14	10	180	166	0	3
678	-0.351933	0.637571	-0.642655	0.739909	27	24	180	166	0	3
679	-0.308251	0.621065	-0.568818	0.715343	16	15	180	166	0	3
680	-0.345387	0.635113	-1.215076	0.890285	34	25	180	166	0	3
681	2.028623	0.021248	1.263855	0.103141	42	32	180	166	1	3
682	-0.431708	0.667053	-0.258747	0.602091	328	196	180	166	0	3
683	-0.233621	0.592365	-0.537164	0.704489	29	26	180	166	0	3
684	-0.250535	0.598919	-1.399030	0.924207	18	16	180	166	0	3
685	2.227893	0.012944	12.967042	0.000000	10	8	180	166	2	3
686	-0.350971	0.637210	-1.143705	0.875435	15	14	180	166	0	3
687	-0.539254	0.705211	-1.120314	0.870342	413	353	180	166	1	3
688	-0.291203	0.614560	-1.485837	0.938393	27	23	180	166	0	3
689	-0.130776	0.552025	-0.520667	0.698759	49	41	180	166	1	3
690	-0.293678	0.615507	-0.697340	0.757392	21	17	180	166	0	3
691	6.005337	0.000000	3.264015	0.000549	65	57	180	166	4	3
692	-0.327243	0.628270	23.706143	0.000000	17	16	180	166	0	3
693	-0.328822	0.628867	6.382473	0.000000	38	32	180	166	1	3
694	-0.244641	0.596638	-0.877282	0.810343	10	6	180	166	0	3
695	4.874937	0.000001	2.312625	0.010372	57	49	180	166	3	3
696	-0.484738	0.686114	5.659441	0.000000	45	38	180	166	0	3
697	-0.507448	0.694133	3.640051	0.000136	41	37	180	166	0	3
698	-0.324928	0.627394	-1.277246	0.902412	34	31	180	166	0	3
699	-0.915475	0.820648	4.379837	0.000006	161	120	180	166	1	3
700	-0.000204	0.500081	-0.815561	0.792991	122	99	180	166	3	3
701	-0.319807	0.625454	4.952497	0.000000	27	23	180	166	0	3
702	-0.391602	0.652346	2.380546	0.008643	28	20	180	166	0	3
703	-0.206788	0.581916	-0.221514	0.587658	10	10	180	166	0	3
704	-0.384636	0.649767	-1.403338	0.924935	31	27	180	166	0	3
705	0.524508	0.299963	2.740101	0.003071	53	41	180	166	1	3
706	-0.346620	0.635576	3.025820	0.001240	22	15	180	166	0	3
707	-0.350906	0.637186	-0.768297	0.779127	21	18	180	166	0	3
708	0.558288	0.288324	1.089060	0.138064	19	12	180	166	1	3
709	-0.368884	0.643911	-0.596680	0.724739	27	24	180	166	0	3
710	1.706633	0.043945	6.513852	0.000000	72	59	180	166	2	3
711	-0.302601	0.618913	-0.779748	0.782531	38	26	180	166	0	3
712	-1.186972	0.884560	-0.173035	0.568690	518	362	180	166	2	3
713	-0.434191	0.667956	-1.243023	0.895826	95	76	180	166	2	3
714	0.205112	0.418742	-0.344630	0.634828	48	38	180	166	4	3
715	-0.341547	0.633668	-0.844672	0.801282	12	6	180	166	0	3
716	2.452578	0.007092	28.427598	0.000000	11	3	180	166	1	3
717	5.244249	0.000000	5.434143	0.000000	81	63	180	166	4	3
718	-0.785467	0.784221	3.406849	0.000329	111	79	180	166	1	3
719	-0.500559	0.691710	2.465086	0.006849	45	32	180	166	0	3
720	-0.909986	0.819188	-0.006719	0.502680	176	95	180	166	0	3
721	-0.385332	0.650025	6.877613	0.000000	23	19	180	166	0	3
722	-0.269926	0.606398	4.270339	0.000010	11	9	180	166	0	3
723	7.797375	0.000000	8.234966	0.000000	112	86	180	166	8	3
724	-0.388260	0.651109	-0.938948	0.826818	26	16	180	166	0	3
725	-0.796043	0.787326	2.887474	0.001942	210	149	180	166	1	3
726	-0.307832	0.620905	23.261617	0.000000	13	12	180	166	0	3
727	-0.496946	0.690436	5.187843	0.000000	51	43	180	166	0	3
728	-0.226107	0.589445	7.159909	0.000000	11	7	180	166	0	3
729	-0.658579	0.745064	-1.158442	0.878586	251	208	180	166	3	3
730	-0.154627	0.561444	-0.852397	0.803450	46	37	180	166	1	3
731	-0.309995	0.621728	-1.124024	0.871157	43	39	180	166	0	3
732	-0.299940	0.617898	2.933669	0.001675	29	21	180	166	0	3
733	-0.315067	0.623656	-0.809073	0.791117	184	149	180	166	1	3
734	-0.341547	0.633668	-1.195210	0.886254	12	10	180	166	0	3
735	-0.348786	0.636390	-1.436382	0.930433	28	22	180	166	0	3
736	-0.342424	0.633998	3.649047	0.000132	39	33	180	166	0	3
737	-0.218499	0.586484	-1.155364	0.877932	15	11	180	166	0	3
738	-0.419070	0.662445	-1.305895	0.907762	93	83	180	166	0	3
739	-0.430342	0.666556	2.521609	0.005841	64	51	180	166	1	3
740	-0.315905	0.623974	-0.718574	0.764010	25	24	180	166	0	3
741	-0.394578	0.653445	-1.804328	0.985190	16	14	180	166	0	3
742	-0.248616	0.598176	-0.696749	0.757206	13	11	180	166	0	3
743	-0.496791	0.690381	9.061706	0.000000	33	29	180	166	0	3
744	-0.371586	0.644918	-0.875095	0.809742	16	9	180	166	0	3
745	-0.275394	0.608500	2.719599	0.003268	26	19	180	166	0	3
746	-0.352338	0.637723	-0.810381	0.791496	80	63	180	166	1	3
747	-0.399779	0.655363	-0.408511	0.658576	88	76	180	166	0	3
748	-0.276697	0.609001	-0.591105	0.722871	33	29	180	166	0	3
749	-0.253471	0.600054	-0.903244	0.817384	11	10	180	166	0	3
750	-0.469854	0.680811	-1.181795	0.883488	74	62	180	166	1	3
751	0.424446	0.335620	26.007886	0.000000	25	19	180	166	1	3
752	-0.291953	0.614847	-1.622125	0.959020	16	12	180	166	0	3
753	-0.230494	0.591150	-0.710999	0.761660	11	9	180	166	0	3
754	-0.288711	0.613607	-0.750686	0.773835	10	7	180	166	0	3
755	-0.210735	0.583456	-0.480825	0.684724	10	8	180	166	0	3
756	-0.460872	0.677593	2.286873	0.011102	45	39	180	166	0	3
757	-0.438665	0.669580	4.149180	0.000017	35	24	180	166	1	3
758	-0.275993	0.608731	-0.686144	0.753863	26	24	180	166	0	3
759	11.870314	0.000000	30.585844	0.000000	15	14	180	166	4	3
760	-0.378606	0.647529	1.300204	0.096766	32	28	180	166	0	3
761	-0.416669	0.661566	0.224697	0.411108	241	207	180	166	0	3
762	-0.279022	0.609894	-0.660283	0.745613	25	24	180	166	0	3
763	-0.255758	0.600937	-0.661646	0.746051	20	19	180	166	0	3
764	-0.352389	0.637742	-1.461390	0.934496	32	27	180	166	0	3
765	-0.575601	0.717644	-0.790650	0.785746	805	569	180	166	3	3
766	-0.245927	0.597136	-1.526212	0.944681	16	11	180	166	0	3
767	-0.282133	0.611087	0.852868	0.196866	27	24	180	166	0	3
768	-0.235327	0.593027	-1.296791	0.906077	14	13	180	166	0	3
769	3.354384	0.000398	0.684059	0.246969	15	13	180	166	1	3
770	-0.259126	0.602237	-0.881871	0.811598	14	13	180	166	0	3
771	-0.276520	0.608933	1.343907	0.089489	13	12	180	166	0	3
772	-0.364717	0.642356	-0.817635	0.793588	195	152	180	166	1	3
773	-0.249339	0.598456	-1.200949	0.887427	15	13	180	166	0	3
774	-0.285285	0.612295	-1.647155	0.962658	11	11	180	166	0	3
775	-0.282074	0.611064	-1.203289	0.887903	32	24	180	166	1	3
776	-0.371459	0.644871	-1.518356	0.943471	68	57	180	166	2	3
777	-0.269344	0.606174	-1.300603	0.906784	27	20	180	166	1	3
778	-0.204524	0.581031	-1.432522	0.929798	13	12	180	166	0	3
779	-0.299520	0.617738	-1.213617	0.889992	23	19	180	166	0	3
780	-0.276531	0.608937	-0.950292	0.829755	25	22	180	166	0	3
781	-0.325202	0.627498	-0.412039	0.659870	89	78	180	166	0	3
782	-0.327506	0.628370	-1.395481	0.923605	69	55	180	166	3	3
783	-0.335044	0.631217	-0.693255	0.756107	18	17	180	166	0	3
784	-0.341170	0.633526	-0.593759	0.723761	121	96	180	166	0	3
785	-0.429824	0.666368	1.183258	0.118354	56	51	180	166	0	3
786	-0.357569	0.639683	-1.086393	0.862749	44	41	180	166	0	3
787	-0.303909	0.619411	-0.862692	0.806319	12	10	180	166	0	3
788	-0.525845	0.700563	-1.711511	0.971903	63	57	180	166	0	3
789	-0.356767	0.639383	-1.166993	0.880394	30	27	180	166	0	3
790	-0.295170	0.616077	-1.498247	0.940345	22	18	180	166	0	3
791	-0.403839	0.656858	0.835794	0.201635	29	27	180	166	0	3
792	-0.283136	0.611472	-0.942280	0.827684	28	25	180	166	0	3
793	-0.445723	0.672135	-1.141846	0.875035	94	81	180	166	0	3
794	-0.327550	0.628386	-0.950586	0.829831	53	46	180	166	0	3
795	-0.355902	0.639059	-1.080533	0.861413	21	20	180	166	0	3
796	-0.407335	0.658144	2.949388	0.001592	30	24	180	166	0	3
797	-0.332201	0.630144	-1.259477	0.899019	49	45	180	166	0	3
798	5.270619	0.000000	2.600386	0.004656	56	44	180	166	3	3
799	-0.286948	0.612932	-0.878812	0.810762	17	11	180	166	0	3
800	-0.300780	0.618218	18.923004	0.000000	14	13	180	166	0	3
801	-0.272822	0.607512	-1.257189	0.898579	12	10	180	166	0	3
802	6.750324	0.000000	7.054992	0.000000	92	74	180	166	5	3
803	-0.350523	0.637042	-1.312419	0.908960	17	14	180	166	0	3
804	-0.360473	0.640770	-0.819862	0.794228	32	29	180	166	0	3
805	-0.346755	0.635627	1.469365	0.070867	22	18	180	166	0	3
806	-0.212519	0.584152	2.171320	0.014953	15	12	180	166	0	3
807	-0.326801	0.628103	-0.691761	0.755637	31	30	180	166	0	3
808	-0.304330	0.619571	-1.241106	0.895451	15	15	180	166	0	3
809	-0.331196	0.629765	20.754135	0.000000	24	20	180	166	0	3
810	-0.264723	0.604395	-1.522334	0.944085	17	11	180	166	0	3
811	-0.380748	0.648325	-1.587212	0.953882	22	22	180	166	0	3
812	4.915424	0.000000	2.133869	0.016427	51	44	180	166	3	3
813	1.626239	0.051949	1.248149	0.105988	25	17	180	166	4	3
814	-0.311771	0.622403	-1.287680	0.904377	37	31	180	166	0	3
815	-0.331445	0.629859	-0.820298	0.794353	27	21	180	166	0	3
816	-0.316442	0.624178	-0.979284	0.837130	33	27	180	166	0	3
817	-0.285260	0.612286	-1.691428	0.969030	15	12	180	166	0	3
818	1.140707	0.126996	0.480857	0.315309	284	193	180	166	4	3
819	-0.265255	0.604600	3.677241	0.000118	11	8	180	166	0	3
820	-0.230062	0.590983	-0.685684	0.753718	11	9	180	166	0	3
821	-0.440915	0.670395	2.241677	0.012491	48	38	180	166	0	3
822	-0.261893	0.603304	-1.544277	0.947440	15	11	180	166	0	3
823	-0.276641	0.608980	-0.573123	0.716804	23	22	180	166	0	3
824	-0.284293	0.611915	0.190260	0.424553	14	14	180	166	0	3
825	-0.308819	0.621281	-0.747405	0.772841	21	20	180	166	0	3
826	-0.223204	0.588316	1.504384	0.066241	78	71	180	166	2	3
827	-0.255731	0.600927	-0.602494	0.726681	27	21	180	166	0	3
828	-0.257751	0.601707	-0.910343	0.819283	19	17	180	166	0	3
829	-0.252357	0.599623	-1.532301	0.945615	10	7	180	166	0	3
830	-0.449421	0.673471	9.434498	0.000000	38	34	180	166	0	3
831	-0.240307	0.594959	-0.848496	0.802357	36	27	180	166	1	3
832	0.997975	0.159146	1.156326	0.123774	330	235	180	166	4	3
833	7.211422	0.000000	9.639077	0.000000	137	106	180	166	8	3
834	-0.287926	0.613307	-1.445737	0.931962	56	40	180	166	0	3
835	-0.419463	0.662589	-1.298791	0.906449	100	77	180	166	1	3
836	8.073759	0.000000	4.352921	0.000007	85	68	180	166	10	3
837	-0.292739	0.615148	-0.667775	0.748017	23	18	180	166	0	3
838	-0.277816	0.609431	-0.747122	0.772755	15	13	180	166	0	3
839	14.059755	0.000000	21.910878	0.000000	172	147	180	166	17	3
840	-0.312197	0.622565	-0.978153	0.836846	28	23	180	166	0	3
841	-0.325645	0.627666	-0.803737	0.789569	50	43	180	166	1	3
842	-0.308393	0.621119	-1.003385	0.843116	54	44	180	166	0	3
843	-0.294543	0.615837	-1.174983	0.882070	31	27	180	166	0	3
844	-0.236648	0.593540	-1.330796	0.912296	11	8	180	166	0	3
845	-0.265946	0.604866	0.027532	0.489018	10	10	180	166	0	3
846	-0.289775	0.614014	-0.593547	0.723690	30	29	180	166	0	3
847	0.742705	0.228830	4.569268	0.000002	19	15	180	166	2	3
848	-0.473509	0.682117	-0.707965	0.760715	408	307	180	166	3	3
849	-0.603151	0.726900	0.839848	0.200497	122	80	180	166	0	3
850	-0.291287	0.614593	-0.424630	0.664475	16	13	180	166	0	3
851	-0.303868	0.619396	-1.042896	0.852650	28	21	180	166	0	3
852	-0.267982	0.605650	-0.648893	0.741935	32	28	180	166	0	3
853	-0.279458	0.610061	-0.769993	0.779633	18	15	180	166	0	3
854	5.625798	0.000000	16.809615	0.000000	81	58	180	166	5	3
855	-0.236343	0.593422	-0.470207	0.680937	10	9	180	166	0	3
856	-0.224847	0.588955	-1.184377	0.884023	18	14	180	166	0	3
857	1.006093	0.157185	10.951621	0.000000	112	91	180	166	2	3
858	-0.288244	0.613429	-0.935366	0.825885	25	20	180	166	0	3
859	-0.540773	0.705736	2.956537	0.001556	61	54	180	166	0	3
860	-0.300793	0.618223	-0.708245	0.760803	10	6	180	166	0	3
861	-0.561183	0.712742	-1.106316	0.867238	188	152	180	166	0	3
862	3.021689	0.001257	21.285495	0.000000	122	86	180	166	6	3
863	0.581720	0.280377	10.023755	0.000000	64	39	180	166	3	3
864	-0.501268	0.691960	-1.428256	0.929095	86	70	180	166	0	3
865	-0.273344	0.607713	-0.713826	0.762539	11	7	180	166	0	3
866	-0.508376	0.694459	-1.317195	0.909833	107	88	180	166	1	3
867	-0.371399	0.644848	-0.697591	0.757470	41	34	180	166	0	3
868	-0.207646	0.582251	-0.863836	0.806636	478	403	180	166	6	3
869	-0.286258	0.612668	-1.506679	0.941661	23	16	180	166	0	3
870	-0.397946	0.654688	-1.290811	0.904963	34	30	180	166	0	3
871	0.490336	0.311948	-0.400641	0.655681	168	142	180	166	1	3
872	-0.233037	0.592138	-0.809121	0.791131	31	24	180	166	0	3
873	-0.273457	0.607756	-0.638476	0.738548	13	12	180	166	0	3
874	-0.455582	0.675691	0.186775	0.425918	62	26	180	166	0	3
875	-0.278859	0.609831	-0.582031	0.719817	12	12	180	166	0	3
876	-0.310942	0.622088	-0.418486	0.662231	13	12	180	166	0	3
877	-0.229232	0.590660	-1.113651	0.868870	13	12	180	166	0	3
878	-0.340377	0.633228	-1.288873	0.904601	27	23	180	166	0	3
879	-0.274535	0.608170	-0.850092	0.802805	14	13	180	166	0	3
880	-0.764758	0.778069	-0.962077	0.832776	79	68	180	166	0	3
881	-0.508129	0.694372	-1.131027	0.872689	81	70	180	166	0	3
882	5.372067	0.000000	3.049996	0.001144	65	51	180	166	4	3
883	-0.287670	0.613209	-0.841114	0.800279	29	25	180	166	0	3
884	-0.284050	0.611822	-1.048635	0.854007	39	28	180	166	0	3
885	-0.395959	0.653955	8.842581	0.000000	35	31	180	166	0	3
886	-0.307844	0.620910	-0.714909	0.762875	19	17	180	166	0	3
887	-0.311781	0.622407	-1.066301	0.858136	18	16	180	166	0	3
888	-0.235726	0.593182	0.121753	0.451547	17	10	180	166	0	3
889	-0.255201	0.600722	-1.220879	0.891448	11	9	180	166	0	3
890	-0.231833	0.591671	-1.538356	0.946539	14	11	180	166	0	3
891	3.490839	0.000241	0.273931	0.392069	11	10	180	166	1	3
892	-0.273273	0.607686	-1.087252	0.862945	20	17	180	166	0	3
893	-0.378003	0.647305	-1.164710	0.879913	43	39	180	166	0	3
894	-0.365744	0.642739	-0.711035	0.761671	25	23	180	166	0	3
895	-0.387756	0.650923	-1.222854	0.891842	78	64	180	166	0	3
896	-0.268544	0.605867	-1.137521	0.874100	13	10	180	166	0	3
897	-0.294306	0.615747	-0.473888	0.682252	16	15	180	166	0	3
898	-0.213330	0.584469	-1.071425	0.859321	51	47	180	166	1	3
899	-0.291435	0.614649	-1.208842	0.889029	27	25	180	166	0	3
900	-0.251865	0.599433	-1.054449	0.855373	17	14	180	166	0	3
901	-0.202748	0.580337	-0.421415	0.663301	18	9	180	166	0	3
902	-0.260879	0.602913	-1.345752	0.914970	12	11	180	166	0	3
903	-0.270807	0.606737	-0.656761	0.744478	19	17	180	166	0	3
904	-0.279485	0.610071	-1.682406	0.967737	17	13	180	166	0	3
905	-0.325506	0.627613	-1.611744	0.957500	22	17	180	166	0	3
906	-0.263539	0.603939	-0.811481	0.791814	11	5	180	166	0	3
907	-0.286908	0.612917	-1.491042	0.939214	19	14	180	166	0	3
908	-0.308163	0.621031	-1.122614	0.870848	44	41	180	166	1	3
909	-0.264786	0.604419	2.918768	0.001757	17	13	180	166	0	3
910	-0.217917	0.586257	0.004891	0.498049	10	8	180	166	0	3
911	-0.351385	0.637366	-0.508946	0.694659	30	24	180	166	0	3
912	-0.301443	0.618471	-0.526033	0.700629	53	46	180	166	1	3
913	-0.252411	0.599644	-0.887838	0.813224	21	16	180	166	0	3
914	4.730227	0.000001	23.621033	0.000000	132	99	180	166	4	3
915	-0.263594	0.603960	-1.117539	0.869730	14	13	180	166	0	3
916	-0.303705	0.619333	-1.185509	0.884258	12	11	180	166	0	3
917	5.101511	0.000000	1.769539	0.038402	84	72	180	166	3	3
918	-0.268922	0.606012	-1.072935	0.859669	25	23	180	166	0	3
919	-0.190560	0.575568	-0.454246	0.675210	9	5	180	166	0	3
920	-0.407860	0.658337	-1.066486	0.858179	77	65	180	166	1	3
921	-0.246957	0.597535	-0.280295	0.610382	14	11	180	166	0	3
922	-0.316956	0.624373	-1.057938	0.856189	38	36	180	166	0	3
923	-0.228878	0.590523	-0.973057	0.835562	12	9	180	166	0	3
924	-0.274691	0.608231	1.882060	0.029914	17	14	180	166	0	3
925	-0.294291	0.615741	-1.152769	0.877379	33	30	180	166	0	3
926	-0.355134	0.638771	-0.982432	0.837919	36	30	180	166	0	3
927	-0.269464	0.606220	3.196030	0.000697	17	13	180	166	0	3
928	-0.348064	0.636119	-0.751441	0.774063	63	55	180	166	0	3
929	-0.299587	0.617763	-0.537002	0.704433	14	13	180	166	0	3
930	-0.228369	0.590325	-1.254466	0.898052	10	9	180	166	0	3
931	-0.269028	0.606053	-0.506377	0.693757	14	13	180	166	0	3
932	-0.256841	0.601355	-0.909608	0.819087	34	28	180	166	0	3
933	0.733101	0.231748	-0.292848	0.615190	64	52	180	166	2	3
934	-0.224369	0.588769	-0.809322	0.791190	13	12	180	166	0	3
935	-0.376432	0.646721	-1.268176	0.900687	52	49	180	166	0	3
936	9.090278	0.000000	36.203669	0.000000	24	21	180	166	4	3
937	-0.304677	0.619704	-0.671620	0.749247	18	17	180	166	0	3
938	-0.305078	0.619856	-0.491796	0.688616	24	19	180	166	0	3
939	-0.030605	0.512208	3.204294	0.000677	159	137	180	166	2	3
940	1.357312	0.087341	-0.009047	0.503609	31	24	180	166	1	3
941	-0.387357	0.650775	-0.962469	0.832876	72	62	180	166	1	3
942	-0.352213	0.637676	-0.879409	0.810925	25	19	180	166	0	3
943	-0.228172	0.590248	-1.157942	0.878480	11	10	180	166	0	3
944	-0.401078	0.655842	-1.168769	0.880768	55	48	180	166	0	3
945	5.029459	0.000000	1.955519	0.025261	53	46	180	166	3	3
946	-0.267122	0.605319	-0.929756	0.824417	14	10	180	166	0	3
947	0.040309	0.483924	-0.632139	0.736477	73	60	180	166	1	3
948	-0.231424	0.591512	-0.999438	0.842145	10	10	180	166	0	3
949	-0.361674	0.641219	-1.063806	0.857557	21	20	180	166	0	3
950	-0.331624	0.629926	3.461035	0.000269	23	20	180	166	0	3
951	-0.461790	0.677922	0.067967	0.472906	72	61	180	166	0	3
952	-0.373244	0.645535	-0.871601	0.808782	27	24	180	166	0	3
953	-0.097891	0.538991	5.658854	0.000000	86	47	180	166	1	3
954	-0.350106	0.636886	-1.318178	0.910012	41	37	180	166	1	3
955	-0.269049	0.606061	-1.101936	0.866259	11	10	180	166	0	3
956	-0.305108	0.619868	-1.472810	0.936326	36	32	180	166	0	3
957	-0.390071	0.651779	-0.063302	0.525237	103	85	180	166	1	3
958	1.887698	0.029533	25.403767	0.000000	19	18	180	166	1	3
959	-0.277647	0.609366	-0.805939	0.790209	17	16	180	166	0	3
960	-0.181532	0.572028	13.464114	0.000000	13	10	180	166	1	3
961	-0.220371	0.587213	2.480794	0.006555	10	8	180	166	0	3
962	-0.260805	0.602885	-1.374607	0.920027	14	12	180	166	0	3
963	15.710964	0.000000	23.268734	0.000000	192	165	180	166	19	3
964	-0.492437	0.688843	4.884495	0.000001	44	31	180	166	1	3
965	-0.342274	0.633942	-0.902714	0.817242	29	24	180	166	0	3
966	3.639367	0.000137	31.155545	0.000000	35	20	180	166	4	3
967	-0.503036	0.692582	-0.713799	0.762530	247	208	180	166	3	3
968	0.031171	0.487567	-0.131165	0.552179	13	11	180	166	1	3
969	-0.488473	0.687439	-1.147993	0.876357	108	86	180	166	1	3
970	-0.238366	0.594206	-0.977048	0.836568	14	13	180	166	0	3
971	-0.296736	0.616675	3.116607	0.000915	33	28	180	166	0	3
972	-0.244109	0.596432	-0.332916	0.630414	14	11	180	166	1	3
973	-0.333150	0.630502	0.765757	0.221910	26	25	180	166	0	3
974	4.301187	0.000009	1.353635	0.087927	148	122	180	166	5	3
975	-0.026356	0.510514	-0.627255	0.734875	46	40	180	166	1	3
976	-0.443501	0.671331	-1.307297	0.908020	466	380	180	166	5	3
977	-0.949843	0.829640	0.599524	0.274412	203	125	180	166	0	3
978	-0.891279	0.814158	-0.001209	0.500482	169	95	180	166	0	3
979	-0.454777	0.675401	8.808368	0.000000	27	24	180	166	0	3
980	4.065658	0.000024	3.046416	0.001158	207	173	180	166	4	3
981	-0.471171	0.681282	8.543975	0.000000	27	25	180	166	0	3
982	0.356979	0.360554	4.431478	0.000005	125	103	180	166	1	3
983	-0.381579	0.648633	1.584861	0.056499	23	22	180	166	0	3
984	4.683756	0.000001	10.028101	0.000000	21	12	180	166	1	3
985	4.672218	0.000001	2.841352	0.002246	132	107	180	166	3	3
986	-0.342318	0.633958	0.837305	0.201210	19	17	180	166	0	3
987	-0.845426	0.801494	-0.877401	0.810375	98	86	180	166	0	3
988	-0.440721	0.670325	2.165426	0.015177	34	31	180	166	0	3
989	-0.179505	0.571232	-0.359981	0.640586	10	7	180	166	1	3
990	-0.336056	0.631599	2.084480	0.018558	14	13	180	166	0	3
991	-0.691623	0.755593	4.200234	0.000013	104	91	180	166	0	3
992	-0.242399	0.595770	-0.426047	0.664992	15	12	180	166	1	3
993	-0.485864	0.686514	7.749080	0.000000	33	30	180	166	0	3
994	-0.368146	0.643636	-0.352639	0.637836	16	15	180	166	0	3
995	5.471983	0.000000	3.276732	0.000525	72	59	180	166	5	3
996	-0.446402	0.672380	25.808706	0.000000	38	26	180	166	0	3
997	-0.261009	0.602963	30.097215	0.000000	11	7	180	166	0	3
998	6.585218	0.000000	3.144872	0.000831	73	59	180	166	8	3
999	-0.265091	0.604537	-1.180158	0.883148	18	16	180	166	0	3
1000	5.312475	0.000000	2.342256	0.009584	64	51	180	166	4	3
1001	-0.425598	0.664828	-1.140367	0.874715	83	71	180	166	1	3
1002	-0.453171	0.674823	-1.208798	0.889020	279	207	180	166	2	3
1003	-0.450221	0.673759	9.037927	0.000000	27	25	180	166	0	3
1004	15.523372	0.000000	31.138043	0.000000	87	80	180	166	12	3
1005	3.385537	0.000355	9.268670	0.000000	26	16	180	166	3	3
1006	4.914872	0.000000	2.281891	0.011248	51	44	180	166	3	3
1007	-0.265971	0.604876	-0.607721	0.728420	28	25	180	166	0	3
1008	-0.215622	0.585363	36.740439	0.000000	19	12	180	166	3	3
1009	-0.361886	0.641298	-1.549811	0.948280	28	23	180	166	0	3
1010	-0.250412	0.598871	-0.641318	0.739474	16	15	180	166	0	3
1011	-0.358711	0.640111	1.952580	0.025435	63	52	180	166	0	3
1012	2.087324	0.018429	9.603567	0.000000	22	14	180	166	1	3
1013	-0.468692	0.680395	-1.145391	0.875798	93	81	180	166	1	3
1014	0.321057	0.374084	-0.204178	0.580896	933	749	180	166	13	3
1015	-0.192441	0.576305	-1.046303	0.853456	10	4	180	166	0	3
1016	4.558864	0.000003	11.889299	0.000000	23	14	180	166	3	3
1017	-0.271248	0.606907	-0.478514	0.683901	14	12	180	166	0	3
1018	-0.282627	0.611277	1.997363	0.022893	16	7	180	166	0	3
1019	-0.259949	0.602555	0.005491	0.497810	23	21	180	166	0	3
